# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[4.4099132673, -7.6381938357, 0.0], [4.4099132673, 7.6381938357, 0.0], [0.0, 0.0, 8.67052524]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 6.622715244198181e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
1.0610913625e-03	3.49082289	116.44131781	3.997120474634e+00	6.035470841262e+18
1.0727517072e-03	3.52918358	117.72089274	3.746814112191e+00	5.657519573220e+18
1.0844120518e-03	3.56754427	119.00046766	3.996327839181e+00	6.034273997636e+18
1.0960723964e-03	3.60590496	120.28004258	3.498977093487e+00	5.283296902358e+18
1.1077327411e-03	3.64426565	121.55961750	3.745996880490e+00	5.656285590373e+18
1.1193930857e-03	3.68262634	122.83919242	4.744638135808e+00	7.164188645986e+18
1.1310534304e-03	3.72098703	124.11876734	5.488033181724e+00	8.286681488429e+18
1.1427137750e-03	3.75934773	125.39834226	5.492779670771e+00	8.293848471868e+18
1.1543741197e-03	3.79770842	126.67791718	6.240843993192e+00	9.423391710309e+18
1.1660344643e-03	3.83606911	127.95749210	6.489401679191e+00	9.798702556139e+18
1.1776948089e-03	3.87442980	129.23706703	4.743104226382e+00	7.161872512241e+18
1.1893551536e-03	3.91279049	130.51664195	5.491901124153e+00	8.292521906275e+18
1.2010154982e-03	3.95115118	131.79621687	5.743428627133e+00	8.672317041209e+18
1.2126758429e-03	3.98951187	133.07579179	6.242428332815e+00	9.425783991368e+18
1.2243361875e-03	4.02787256	134.35536671	6.242030028253e+00	9.425182569523e+18
1.2359965322e-03	4.06623325	135.63494163	5.493313145107e+00	8.294653993949e+18
1.2476568768e-03	4.10459395	136.91451655	6.490806551987e+00	9.800823850418e+18
1.2593172214e-03	4.14295464	138.19409147	6.491739710895e+00	9.802232878096e+18
1.2709775661e-03	4.18131533	139.47366639	6.241574667793e+00	9.424494995857e+18
1.2826379107e-03	4.21967602	140.75324131	6.984954055562e+00	1.054696419521e+19
1.2942982554e-03	4.25803671	142.03281624	6.238356675527e+00	9.419635973315e+18
1.3059586000e-03	4.29639740	143.31239116	5.991510358454e+00	9.046909217036e+18
1.3176189447e-03	4.33475809	144.59196608	6.239334311575e+00	9.421112159459e+18
1.3292792893e-03	4.37311878	145.87154100	5.492196185229e+00	8.292967435132e+18
1.3409396339e-03	4.41147947	147.15111592	7.486966015351e+00	1.130497951261e+19
1.3525999786e-03	4.44984016	148.43069084	7.984640919301e+00	1.205644607217e+19
1.3642603232e-03	4.48820086	149.71026576	8.485426812161e+00	1.281261008405e+19
1.3759206679e-03	4.52656155	150.98984068	8.984047313351e+00	1.356550445261e+19
1.3875810125e-03	4.56492224	152.26941560	8.985710239056e+00	1.356801539509e+19
1.3992413572e-03	4.60328293	153.54899053	9.983787379919e+00	1.507506666343e+19
1.4109017018e-03	4.64164362	154.82856545	9.472559424185e+00	1.430313560965e+19
1.4225620464e-03	4.68000431	156.10814037	8.238224912003e+00	1.243934641342e+19
1.4342223911e-03	4.71836500	157.38771529	8.716352662692e+00	1.316129765707e+19
1.4458827357e-03	4.75672569	158.66729021	8.980867746015e+00	1.356070344997e+19
1.4575430804e-03	4.79508638	159.94686513	1.022492272145e+01	1.543917010535e+19
1.4692034250e-03	4.83344708	161.22644005	9.735257417931e+00	1.469979767960e+19
1.4808637697e-03	4.87180777	162.50601497	9.232774974922e+00	1.394107195385e+19
1.4925241143e-03	4.91016846	163.78558989	9.712530670983e+00	1.466548132126e+19
1.5041844589e-03	4.94852915	165.06516481	8.719369413706e+00	1.316585281444e+19
1.5158448036e-03	4.98688984	166.34473974	8.228977848780e+00	1.242538376686e+19
1.5275051482e-03	5.02525053	167.62431466	9.476627060999e+00	1.430927755697e+19
1.5391654929e-03	5.06361122	168.90388958	9.470774636553e+00	1.430044066118e+19
